feedstock_codes,citation,url,doi,year,peer_reviewed,needs_url,suspect_doi_reuse,source_ids
SANGUE,AD of solid slaughterhouse waste,ScienceDirect,10.1016/j.bej.2007.11.019,2008,True,False,False,364
SANGUE,Feasibility of anaerobic co-digestion of poultry blood with maize residues,https://www.sciencedirect.com/science/article/pii/S0960852413010638,10.1016/j.biortech.2013.06.129,2010,True,False,False,365
SANGUE,"Volatile fatty acids: Key metabolites for the valorization of waste biomass through membrane-based downstream processes (Capson-Tojo et al., 2020)",https://www.sciencedirect.com/science/article/pii/S1364032119307476,10.1016/j.rser.2019.109487,2021,True,False,False,367
SANGUE,Recovery of Biogas from Livestock Blood Waste,https://www.mdpi.com/1996-1073/17/23/5873,10.3390/en17235873,2024,True,False,False,368
SANGUE|VISCERAS,Biowastes of slaughterhouses and wet markets: an overview on management practices and biogas production,https://pmc.ncbi.nlm.nih.gov/articles/PMC8477996/,10.1007/s11356-021-16288-2,2021,True,False,True,24;28
SANGUE|VISCERAS,Effects of Substrate to Inoculum Ratio on the Biochemical Methane Potential of Piggery Slaughterhouse Wastes,https://pmc.ncbi.nlm.nih.gov/articles/PMC4093537/,10.5713/ajas.2013.13537,2014,True,False,True,363;378
SORO_QUEIJO,Anaerobic digestion of cheese whey,https://doi.org/10.1016/j.wasman.2017.09.026,10.1016/j.wasman.2017.09.026,,True,False,False,9;353
SORO_QUEIJO,Optimisation of whey permeate anaerobic digestion at different inoculum to substrate ratios and initial pH values under mesophilic conditions,https://centaur.reading.ac.uk/123302/1/GSOL_A_2505444_O.pdf,10.1080/14786451.2025.2505444,2025,True,False,False,84
SORO_QUEIJO,Potencial bioquímico de biogás e metano (PBB e PBM) de resíduos agroindustriais e urbanos,https://www.ibeas.org.br/conresol/conresol2025/XII-013.pdf,10.1590/S1516-35982012001100007,2024,True,False,False,85
SORO_QUEIJO,Produção de biogás por digestão anaeróbia do soro de leite,https://revistas.rcaap.pt/index.php/rca/article/view/16405,10.19084/RCA15087,2016,True,False,False,87
SORO_QUEIJO,Mesophilic AD of cheese whey,ScienceDirect/Heliyon,10.1016/j.heliyon.2025.e27539,2024,True,False,False,351;360
SORO_QUEIJO,A comprehensive evaluation of cheese whey to produce biogas in the Canary Islands,https://www.sciencedirect.com/science/article/pii/S0961953423003070,10.1016/j.biombioe.2023.107008,2024,True,False,False,352
SORO_QUEIJO,Cheese whey management: A review,ScienceDirect,10.1016/j.jenvman.2012.05.018,2012,True,False,False,354
SORO_QUEIJO,Acidification prevention strategies in anaerobic digestion of cheese whey - COMPILATION,https://www.sciencedirect.com/science/article/pii/S2405844024025076,10.1016/j.heliyon.2024.e26476,2024,True,False,False,355
SORO_QUEIJO,"Biotechnological Uses of Whey: A Review (Chatzipaschali & Stamatis, 2012)",https://www.mdpi.com/1996-1073/5/9/3492,10.3390/en5093492,2020,True,False,False,356
SORO_QUEIJO,"High-load anaerobic co-digestion of cheese whey and liquid fraction of dairy manure in a one-stage UASB process (Rico et al., 2015)",https://www.sciencedirect.com/science/article/pii/S0960852415005891,10.1016/j.biortech.2015.04.032,2022,True,False,False,357
SORO_QUEIJO,Got Whey? Sustainability Endpoints for the Dairy Industry through Resource Biorecovery,UNICAMP repository,10.3390/fermentation9100897,,True,False,False,358
SORO_QUEIJO,Aplicações biotecnológicas do soro de queijo: produção de células íntegras com atividade lipolítica e geração de biogás,https://www.teses.usp.br/teses/disponiveis/97/97139/tde-05082021-165449/,10.11606/D.97.2019.tde-05082021-165449,,True,False,False,359
TORTA_FILTRO,"Torta de Filtro, Resíduo da Indústria Sucroalcooleira: Caracterização Físico-Química e Potencial de Valorização",http://static.sites.sbq.org.br/rvq.sbq.org.br/pdf/BernardinoNoPrelo.pdf,,2024,False,False,False,103
TORTA_FILTRO,Caracterização Química de Torta de Filtro: Bagaço e Resíduos de Processamento da Cana-de-Açúcar,https://lnbr.cnpem.br/,,2024,False,False,False,104
TORTA_FILTRO,Improved methane production from sugarcane vinasse with filter cake in thermophilic UASB reactors,https://doi.org/10.1016/j.apenergy.2017.10.021,10.1016/j.apenergy.2017.10.021,2017,True,False,False,186
TORTA_FILTRO,Anaerobic co-digestion of biogas effluent and sugarcane filter cake: mixture design optimization,https://doi.org/10.1007/s13399-021-02193-3,10.1007/s13399-021-02193-3,2022,True,False,False,188
TORTA_FILTRO,Press mud and bagasse from sugar mill: Cumulative effect of anaerobic co-digestion with pre-treatment,https://doi.org/10.1016/j.biombioe.2022.106557,10.1016/j.biombioe.2022.106557,2022,True,False,False,189
TORTA_FILTRO,"Estudo de Produção e Uso do Biogás de Vinhaça: Usina Bonfim, Guariba-SP (Project P173)",https://www.arsesp.sp.gov.br/RegistroTecnicoProjetos/comgas/Projeto-173-COMGAS.pdf,,2015,False,False,False,190
TORTA_FILTRO,Thermophilic two-phase anaerobic digestion using an innovative fixed-bed reactor for enhanced organic matter removal,https://doi.org/10.3389/fbioe.2017.00074,10.3389/fbioe.2017.00074,2017,True,False,False,192
TORTA_FILTRO,Co-digestão de vinhaça com torta de filtro para produção de biogás,https://www.conbea.org.br/anais/publicacoes/conbea-2020/,,2020,True,False,False,193
TORTA_FILTRO,"Co-digestion of filter cake, biogas effluent and anaerobic sludge: Two-stage for enhanced biohydrogen and biomethane",https://doi.org/10.1016/j.bej.2024.109149,10.1016/j.bej.2024.109149,2024,True,False,False,194
TORTA_FILTRO,Caracterização físico-química da torta de filtro para aproveitamento agrícola,http://intellectoarticles.com.br/,,2017,False,False,False,195
TORTA_FILTRO,Biogás no Brasil: Potencial do Setor Sucroenergético,https://www.embrapa.br/busca-de-publicacoes,,2018,False,False,False,196
TORTA_FILTRO,Synergistic effect of sugarcane scum as an accelerant co-substrate on biomethane production,https://doi.org/10.1016/j.biombioe.2020.105659,10.1016/j.biombioe.2020.105659,2020,True,False,False,197
TORTA_FILTRO,Design proposal of an industrial biodigester of filter-cake for electrical energy generation,http://scielo.sld.cu/scielo.php?pid=S2218-36202021000500074&script=sci_abstract,,2021,False,False,False,198
TORTA_FILTRO,Combined biogas and bioethanol production from lignocellulosic waste: Process integration and synergies,https://doi.org/10.1016/j.scitotenv.2019.135984,10.1016/j.scitotenv.2019.135984,2020,True,False,False,199
TORTA_FILTRO,Biogas production from sugarcane waste: Assessment on kinetic challenges for process designing,https://www.mdpi.com/1422-0067/16/9/20685,10.3390/ijms161020685,2015,True,False,False,2
TORTA_FILTRO,Codigestão Anaeróbia de Melaço e Torta de Filtro de Cana-de-açúcar,https://repositorio.unesp.br/items/b7cbb846-f3e2-4d29-9db7-bced8a35a3ab,,2024,True,False,False,47
TORTA_FILTRO,Co-digestion studies with filter cake and vinasse,https://prp.unicamp.br/inscricao-congresso/resumos/2024P23725A40165O5277.pdf,,2024,True,False,False,48
VAGEM_SOJA,Influence of chemical composition on biochemical methane potential of fruit and vegetable waste,https://www.sciencedirect.com/science/article/abs/pii/S0956053X17303574,10.1016/j.wasman.2017.05.030,2017,True,False,False,91
VAGEM_SOJA,Biogas production from agricultural residues: Composition effects,https://doi.org/10.1016/j.biombioe.2014.11.025,10.1016/j.biombioe.2014.11.025,2015,True,False,False,395
VAGEM_SOJA,Evaluation of lignocellulosic biomass from soybean cultivation,https://doi.org/10.1016/j.renene.2018.08.048,10.1016/j.renene.2018.08.048,2019,True,False,False,396
VINHACA,Biomethane production from vinasse in upflow anaerobic sludge blanket reactors inoculated with granular sludge,https://www.scielo.br/j/bjm/a/jbRQ3rjyHN3F73NcWM6cdxM/?lang=en,10.1016/j.bjm.2016.01.002,2016,True,False,False,167
VINHACA,Technological strategies for managing sugarcane vinasse in biogas and biohydrogen production: Challenges and opportunities for integration,https://www.sciencedirect.com/science/article/abs/pii/S0196890423009494,10.1016/j.renene.2023.119XXX,2023,True,False,False,168
VINHACA,Bioconversion of Sugarcane Vinasse into High-Added Value Products and Energy,https://onlinelibrary.wiley.com/doi/10.1155/2017/8986165,10.1155/2017/8986165,2017,True,False,False,169
VINHACA,Evaluation of the Production of Methane from the Vinasse of Rum by Anaerobic Digestion,https://www.ajer.org/papers/Vol-7-issue-6/T0706160169.pdf,,2018,True,False,False,170
VINHACA,Aproveitamento do Biogás a Partir da Vinhaça da Cana-de-Açúcar,https://pantheon.ufrj.br/bitstream/11422/702/3/PVCorrea.pdf,,2015,False,False,False,171
VINHACA,Kinetic Model of Biogas Yield Production from Vinasse at Different pH Using Modified Gompertz Equation,https://maxwellsci.com/msproof.php?doi=rjaset.7.602,,2023,True,False,False,172
VINHACA,Effect of Fe Addition on Anaerobic Digestion Process in Treating Vinasse: Experimental and Kinetic Studies,https://pp.bme.hu/ch/article/view/20611,10.3311/PPch.20611,2023,True,False,False,173
VINHACA,Modelling of an EGSB treating sugarcane vinasse using first-order variable kinetics,https://pubmed.ncbi.nlm.nih.gov/22105132/,10.2166/wst.2011.768,2011,True,False,False,174
VINHACA,Kinetics of thermophilic acidogenesis of typical Brazilian sugarcane vinasse,https://www.sciencedirect.com/science/article/abs/pii/S0360544216314773,10.1016/j.energy.2016.11.093,2016,True,False,False,175
VINHACA,Biogas Production from Sugarcane Waste: Assessment on Kinetic Challenges for Process Designing,https://doi.org/10.3390/ijms16092385,10.3390/ijms16092385,2015,True,False,False,176
VINHACA,Biochemical Methane Potential: A Comparison Of Different Substrates Including Sugarcane Vinasse,https://www.even3.com.br/anais/workshop-simposio-digestao-anaerobia/1175830,,2025,True,False,False,177
VINHACA,Co-digestion of vinasse with cattle manure and glycerin for enhanced biogas production,http://www.fatecpiracicaba.edu.br/revista/index.php/bioenergiaemrevista/article/download/458/373833,,2022,True,False,False,178
VINHACA,Influence of Ensiling Time and Elephant Grass Silage Addition on Biogas Production from Sugarcane Vinasse,https://www.alice.cnptia.embrapa.br/alice/bitstream/doc/1166071/1/Influence-of-Ensiling-Time-and-Elephant-Grass...2023.pdf,,2023,True,False,False,179
VINHACA,Feasibility of biohydrogen production by co-digestion of vinasse and molasses in AnSBBR,https://www.scielo.br/j/bjce/a/yktRgQms67fgWNPfw5vwDdH/?lang=en,10.1590/0104-6632.20160333s20150060,2016,True,False,False,180
VINHACA,"CO-DIGESTÃO ANAERÓBIA DE VINHAÇA, MELAÇO E TORTA DE FILTRO",https://www.fatecguaratingueta.edu.br/mostrarji/Anais-VII-MostraRJI/artigos/publicacao_56.pdf,,2019,True,False,False,182
VINHACA,Avaliação da sustentabilidade de alternativas da utilização da vinhaça,https://www.alice.cnptia.embrapa.br/alice/bitstream/doc/1177816/1/AP-Avaliacao-sustentabilidade-2025.pdf,,2025,False,False,False,183
VINHACA,Complementaridade da matriz energética brasileira: o potencial da cana-de-açúcar e seus co-produtos,https://www.alice.cnptia.embrapa.br/alice/bitstream/doc/1036036/1/2015AA052.pdf,,2018,False,False,False,184
VINHACA,MODELAGEM E SIMULAÇÃO DA PRODUÇÃO DE BIOGÁS A PARTIR DA VINHAÇA,https://www.ibeas.org.br/conresol/conresol2019/V-041.pdf,,2019,False,False,False,185
VINHACA,Aproveitamento do Biogás a Partir da Vinhaça da Cana,https://pantheon.ufrj.br/bitstream/11422/702/3/PVCorrea.pdf,,2015,False,False,False,43
VINHACA,Produção de Biogás a Partir da Vinhaça,https://repositorio.ufpb.br/jspui/bitstream/123456789/24319/1/SSB14122021.pdf,10.3390/su14127016,2021,True,False,False,44;46
VINHACA,Obtenção de biohidrogênio usando subprodutos da cana-de-açúcar,https://prp.unicamp.br/inscricao-congresso/resumos/2024P23725A40165O5277.pdf,,2024,True,False,False,45
VINHACA,Codigestão de Vinhaça de Cana-de-Açúcar e Lodo de Esgoto para Produção de Biometano,https://pantheon.ufrj.br/bitstream/11422/23432/1/CSMoura.pdf,,2023,True,False,False,95
VINHACA,Anaerobic Digestion of Vinasse from Sugarcane Processing,http://www.baez-chem-i-consulting.com/Download%20page%20files/MethaneProductionfromVinasse.pdf,,2006,False,False,False,96
VINHACA,Anaerobic biodigestion of sugarcane vinasse under mesophilic and thermophilic conditions using manure as seed inoculum,https://www.scielo.br/j/ambiagua/a/VV4jWQVd5Mcvk4RtDJPvjSs/,10.4136/ambi-agua.1898,2016,True,False,False,97
VISCERAS,Biochemical methane potential of raw and pre-treated meat-processing wastes,https://www.sciencedirect.com/science/article/abs/pii/S0960852412017786,10.1016/j.biortech.2012.12.110,2013,True,False,False,26
VISCERAS,Complex network analysis of slaughterhouse waste anaerobic digestion: From failure to success of long-term operation,https://www.sciencedirect.com/science/article/abs/pii/S0960852422010021,10.1016/j.biortech.2022.127548,2022,True,False,False,27
VISCERAS,Potencial de produção de biogás a partir da digestão anaeróbia de efluente de abatedouro avícola,https://repositorio.ufc.br/bitstream/riufc/55024/1/2019_eve_nwsmorais.pdf,,2019,True,False,False,29
VISCERAS,Methane production from slaughterhouse animal fat waste using a pilot-scale thermophilic anaerobic digester,https://www.tandfonline.com/doi/full/10.1080/17597269.2025.2528315,10.1007/s13399-022-02745-9,2025,True,False,False,30
VISCERAS,Biogas from cattle slaughterhouse waste,https://www.sciencedirect.com/science/article/pii/S0960148116304785,10.1016/j.wasman.2015.10.013,2016,True,False,False,374
VISCERAS,Modelling methane production kinetics of complex poultry slaughterhouse wastes using sigmoidal growth functions,https://www.sciencedirect.com/science/article/pii/S0960148116310291,10.1016/j.renene.2016.11.045,2017,True,False,False,375
VISCERAS,"Biochemical Methane Potential of Swine Slaughter Waste, Swine Slurry, and Its Codigestion Effect",https://www.mdpi.com/1996-1073/14/21/7103,10.3390/en14217103,2021,True,False,False,376
VISCERAS,Co-digestion of pig slaughterhouse waste,ScienceDirect,10.1016/j.wasman.2015.03.021,2015,True,False,False,377
VISCERAS,Regulation (EC) No 1069/2009 - Animal By-Products (ABP) Regulation,https://eur-lex.europa.eu/eli/reg/2009/1069/oj,,2020,False,False,False,379
